AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Eccentricity,EdgeCount,Indegree,IsSingleNode,name,NeighborhoodConnectivity,Outdegree,PartnerOfMultiEdgedNodePairs,selected,SelfLoops,shared name,Stress
4.069425445,0,0.245734936,0,7,2,1,FALSE,4485,46,1,1,FALSE,0,4485,0
3.76128591,0,0.265866521,1,7,4,2,FALSE,4486,46.5,2,2,FALSE,0,4486,0
3.214261286,0.176012233,0.311113476,0.233333333,7,12,6,FALSE,4487,195.1666667,6,6,FALSE,0,4487,159863914
3.589603283,0,0.278582317,0,6,2,1,FALSE,4488,216,1,1,FALSE,0,4488,0
3.566347469,0.017559187,0.280398926,0.19047619,7,14,7,FALSE,4489,37.71428571,7,7,FALSE,0,4489,10149032
3.238030096,0.313290895,0.308829742,0.109090909,6,21,10,FALSE,4490,87.81818182,11,10,FALSE,0,4490,127621677
4.020177839,0,0.248745215,0,7,2,1,FALSE,4491,56,1,1,FALSE,0,4491,0
0,0,0,0.333333333,0,3,3,FALSE,4492,58,0,0,FALSE,0,4492,0
3.346785226,0.012990877,0.298794196,0.166666667,7,8,4,FALSE,4493,136.25,4,4,FALSE,0,4493,14362898
4.069425445,0,0.245734936,0,7,2,1,FALSE,4494,46,1,1,FALSE,0,4494,0
4.069425445,0,0.245734936,0,7,2,1,FALSE,4497,46,1,1,FALSE,0,4497,0
3.877906977,0.688562622,0.257871064,0,7,6,3,FALSE,4495,11.66666667,3,3,FALSE,0,4495,252057936
4.877735978,0,0.205013146,0,8,2,1,FALSE,4496,3,1,1,FALSE,0,4496,0
0,0,0,0,0,1,1,FALSE,4498,795,0,0,FALSE,0,4498,0
2.794459644,3.427758654,0.357850936,0.184615385,6,77,38,FALSE,4499,105,39,37,FALSE,0,4499,2624819304
3.79497264,0.003671116,0.263506511,0,7,3,2,FALSE,4501,259.5,1,1,FALSE,0,4501,4532305
3.79497264,7.60E-04,0.263506511,0,7,3,2,FALSE,4502,63,1,1,FALSE,0,4502,449592
4.764021888,0,0.209906676,0,8,2,1,FALSE,4503,6,1,1,FALSE,0,4503,0
0,0,0,0.25,0,4,4,FALSE,4504,64,0,0,FALSE,0,4504,0
3.587380301,0.004660865,0.278754945,0,7,4,2,FALSE,4505,65,2,2,FALSE,0,4505,5823999
0,0,0,0,0,3,3,FALSE,4506,20,0,0,FALSE,0,4506,0
0,0,0,0,0,2,2,FALSE,4507,29,0,0,FALSE,0,4507,0
4.623632011,0,0.216280188,0,8,2,1,FALSE,4508,5,1,1,FALSE,0,4508,0
3.159712722,2.106604787,0.316484468,0.139534884,6,49,9,FALSE,4458,44.74418605,40,6,FALSE,0,4458,728107163
0,0,0,0,0,1,1,FALSE,4509,43,0,0,FALSE,0,4509,0
3.248974008,2.457879871,0.307789474,0.030769231,6,50,24,FALSE,4511,40.23076923,26,24,FALSE,0,4511,906022642
4.707592339,0,0.212422811,0,8,2,1,FALSE,4512,6,1,1,FALSE,0,4512,0
4.236320109,0,0.236053928,0,7,2,1,FALSE,4513,12,1,1,FALSE,0,4513,0
3.787106703,0.020597549,0.264053822,0.333333333,7,6,3,FALSE,4514,42.33333333,3,3,FALSE,0,4514,9171128
2.81002052,3.936811386,0.355869287,0.202040816,6,96,47,FALSE,4515,92.14,49,46,FALSE,0,4515,2735697332
0,0,0,0,0,1,1,FALSE,4517,49,0,0,FALSE,0,4517,0
3.300102599,0.10533748,0.303020882,0.227272727,7,17,11,FALSE,4519,89.91666667,6,5,FALSE,0,4519,71476696
4.105506156,0,0.243575326,0,7,2,1,FALSE,4520,27,1,1,FALSE,0,4520,0
4.289671683,0.279818942,0.233118074,0.083333333,8,8,4,FALSE,4523,14.5,4,4,FALSE,0,4523,149627707
3.508549932,0.022018695,0.285018033,0.476190476,7,9,7,FALSE,4524,213.4285714,2,2,FALSE,0,4524,12458586
3.985294118,0.45590775,0.250922509,0.017857143,7,10,2,FALSE,4525,15.25,8,2,FALSE,0,4525,191224672
0,0,0,0,0,1,1,FALSE,4526,8,0,0,FALSE,0,4526,0
3.680574555,1.24E-04,0.271696711,0,7,4,2,FALSE,4527,38,2,2,FALSE,0,4527,130965
4.019835841,0.001785002,0.248766377,0,7,4,2,FALSE,4528,22,2,2,FALSE,0,4528,777126
3.10619015,0.313372424,0.321937792,0.180555556,6,18,9,FALSE,4521,140.5555556,9,9,FALSE,0,4521,257719660
3.6624487,0.0052407,0.273041367,0.1,7,10,5,FALSE,4530,38.6,5,5,FALSE,0,4530,3902161
3.086696306,1.064596005,0.323970971,0.196341463,6,47,25,FALSE,4531,79.80487805,22,6,FALSE,0,4531,1080435995
2.947845417,8.428129469,0.339230814,0.072960373,6,97,33,FALSE,4532,45.06060606,64,31,FALSE,0,4532,3975404053
3.69870041,0,0.270365233,0,7,2,1,FALSE,4533,212,1,1,FALSE,0,4533,0
3.488543092,1.506255729,0.286652615,0.071428571,7,23,10,FALSE,4522,32.71428571,13,9,FALSE,0,4522,788101986
3.79497264,0.004175257,0.263506511,0.333333333,7,4,3,FALSE,4534,244,1,1,FALSE,0,4534,5192121
3.79497264,0.001883477,0.263506511,0.5,7,4,3,FALSE,4535,119,1,1,FALSE,0,4535,1544660
3.904069767,0.669133592,0.256142964,0,7,4,2,FALSE,4537,26,2,2,FALSE,0,4537,268874913
3.902359781,0.002085676,0.256255204,0,7,5,3,FALSE,4539,22.66666667,2,2,FALSE,0,4539,1540978
0,0,0,0,0,3,3,FALSE,4529,34,0,0,FALSE,0,4529,0
0,0,0,0.333333333,0,4,4,FALSE,4540,35.25,0,0,FALSE,0,4540,0
0,0,0,0,0,2,2,FALSE,4541,20,0,0,FALSE,0,4541,0
0,0,0,0,0,1,1,FALSE,4542,795,0,0,FALSE,0,4542,0
3.454001368,1.135147169,0.289519283,0.097222222,7,16,8,FALSE,4543,44.44444444,8,7,FALSE,0,4543,572238833
0,0,0,1,0,2,2,FALSE,4544,66.5,0,0,FALSE,0,4544,0
0,0,0,0,0,2,2,FALSE,4545,106.5,0,0,FALSE,0,4545,0
3.535225718,0.022666071,0.28286737,0.022222222,7,15,8,FALSE,4546,27.9,7,5,FALSE,0,4546,16531984
4.453830369,0,0.224525839,0,8,2,1,FALSE,4547,9,1,1,FALSE,0,4547,0
3.879616963,7.52E-04,0.257757405,0,7,3,1,FALSE,4548,22.5,2,1,FALSE,0,4548,444974
3.880984952,0.020205225,0.257666549,0,7,4,2,FALSE,4549,22,2,2,FALSE,0,4549,9161590
0,0,0,0,0,1,1,FALSE,4550,9,0,0,FALSE,0,4550,0
3.646545828,0.045586883,0.274232122,0,7,9,4,FALSE,4551,22.8,5,4,FALSE,0,4551,16549149
4.105506156,0,0.243575326,0,7,2,1,FALSE,4552,27,1,1,FALSE,0,4552,0
3.004787962,1.299449257,0.332802185,0.226436782,6,53,26,FALSE,4553,109.5,27,23,FALSE,0,4553,933954131
4.040526676,0.012257979,0.247492488,0,7,3,2,FALSE,4555,441,1,1,FALSE,0,4555,14655692
0,0,0,0.333333333,0,4,4,FALSE,4556,113.25,0,0,FALSE,0,4556,0
3.550273598,0,0.281668433,1,7,4,2,FALSE,4557,153.5,2,2,FALSE,0,4557,0
0,0,0,0,0,1,1,FALSE,4560,8,0,0,FALSE,0,4560,0
3.780095759,0.67862391,0.264543563,0.5,7,6,4,FALSE,4563,85.75,2,2,FALSE,0,4563,369950800
4.779924761,0,0.209208314,0,8,2,1,FALSE,4564,4,1,1,FALSE,0,4564,0
2.7125513,15.57432475,0.368656622,0.043725965,6,189,82,FALSE,4559,46.48739496,107,70,FALSE,0,4559,7125239388
3.845759234,0.441211231,0.260026679,0,7,9,4,FALSE,4565,21.8,5,4,FALSE,0,4565,226995635
3.440834473,0.002495989,0.290627174,0.5,7,6,3,FALSE,4538,101,3,3,FALSE,0,4538,1795826
0,0,0,0,0,1,1,FALSE,4567,5,0,0,FALSE,0,4567,0
3.348837209,0.001726458,0.298611111,0.833333333,7,4,1,FALSE,4568,219.3333333,3,1,FALSE,0,4568,2822554
2.919288646,0.546526416,0.342549203,0.428571429,6,27,13,FALSE,4518,199.2142857,14,13,FALSE,0,4518,805614078
3.312927497,0.041884141,0.301847837,0.095238095,6,12,7,FALSE,4569,89.71428571,5,5,FALSE,0,4569,28902366
3.288816689,1.888906412,0.304060729,0.075163399,6,33,15,FALSE,4570,58.94444444,18,15,FALSE,0,4570,1163294331
3.690150479,0.67795859,0.270991659,0.166666667,7,8,4,FALSE,4571,59,4,4,FALSE,0,4571,310128907
4.031805746,0,0.248027823,0,7,2,1,FALSE,4572,57,1,1,FALSE,0,4572,0
2.904069767,6.600450487,0.344344344,0.090327169,6,70,33,FALSE,4554,74.23684211,37,32,FALSE,0,4554,2421959301
4.178351573,6.51E-04,0.239328832,0,7,4,2,FALSE,4574,12,2,2,FALSE,0,4574,332076
3.511798906,0,0.284754346,0,7,2,1,FALSE,4576,438,1,1,FALSE,0,4576,0
3.816518468,0,0.262018908,0,7,2,1,FALSE,4577,48,1,1,FALSE,0,4577,0
3.379787962,3.43E-04,0.295876549,0.666666667,6,6,3,FALSE,4578,190,3,3,FALSE,0,4578,481467
3.421511628,0.143408958,0.292268479,0.233333333,6,9,4,FALSE,4579,95,5,3,FALSE,0,4579,62959329
0,0,0,0,0,1,1,FALSE,4580,52,0,0,FALSE,0,4580,0
4.68997948,0,0.213220549,0,8,2,1,FALSE,4581,4,1,1,FALSE,0,4581,0
4.015902873,0.001095504,0.249010006,0,7,3,1,FALSE,4536,31.5,2,1,FALSE,0,4536,466032
4.010601915,0.003371046,0.249339132,0,7,5,2,FALSE,4582,17.33333333,3,2,FALSE,0,4582,2558743
3.752393981,8.37E-04,0.266496537,0,7,4,2,FALSE,4583,45.5,2,2,FALSE,0,4583,531133
3.219220246,0.04375488,0.310634229,0.333333333,6,17,7,FALSE,4584,117.3,10,7,FALSE,0,4584,41322421
3.802667579,0,0.262973289,0,7,2,1,FALSE,4585,87,1,1,FALSE,0,4585,0
3.903898769,0,0.256154183,0,7,2,1,FALSE,4586,38,1,1,FALSE,0,4586,0
3.42629959,0.002796986,0.291860059,0.333333333,7,5,2,FALSE,4588,120,3,2,FALSE,0,4588,2605911
4.069425445,0,0.245734936,0,7,2,1,FALSE,4589,46,1,1,FALSE,0,4589,0
3.439562318,0,0.290734665,0.071428571,6,7,0,FALSE,4590,69.28571429,7,0,FALSE,0,4590,0
3.323358413,4.85E-04,0.300900437,0,7,3,1,FALSE,4591,186.5,2,1,FALSE,0,4591,606538
3.120383037,0.478770311,0.320473477,0.202631579,6,36,18,FALSE,4592,95.4,18,16,FALSE,0,4592,273071408
3.335670315,0.042815793,0.299789819,0.333333333,6,7,3,FALSE,4587,236.25,4,3,FALSE,0,4587,33041287
4.24880301,0.002619509,0.235360406,0.166666667,7,4,3,FALSE,4593,38,1,1,FALSE,0,4593,2335938
3.33378933,0.05003719,0.299958966,0.107142857,7,14,7,FALSE,4594,67.25,7,6,FALSE,0,4594,37601684
3.716313269,0.034615356,0.269083882,0.133333333,7,9,4,FALSE,4595,67.5,5,3,FALSE,0,4595,18727871
3.460670315,0.005407514,0.28896136,0.333333333,6,6,3,FALSE,4596,78.33333333,3,3,FALSE,0,4596,3099543
3.681429549,0.005118641,0.27163361,0,7,6,3,FALSE,4597,30.5,3,2,FALSE,0,4597,3453319
3.638850889,0.002370031,0.27481203,0.333333333,7,5,3,FALSE,4598,72.25,2,1,FALSE,0,4598,1351008
3.222811218,0.114397998,0.31028811,0.166666667,6,16,8,FALSE,4599,89.22222222,8,7,FALSE,0,4599,59999891
3.993160055,0.004251945,0.250428229,0,7,3,1,FALSE,4600,24.5,2,1,FALSE,0,4600,2676298
3.21494528,0.732125455,0.311047285,0.2,6,10,5,FALSE,4601,198.6,5,5,FALSE,0,4601,228254554
4.214774282,0,0.23726063,0,7,2,1,FALSE,4602,5,1,1,FALSE,0,4602,0
3.593536252,0.005901151,0.278277421,0.166666667,7,6,4,FALSE,4603,165.75,2,2,FALSE,0,4603,6782701
3.68245554,0.001457672,0.271557929,0.333333333,7,5,3,FALSE,4566,63.33333333,2,2,FALSE,0,4566,746848
3.286935705,0.014425148,0.304234731,0.333333333,7,6,3,FALSE,4606,327.3333333,3,3,FALSE,0,4606,27309710
3.563098495,0,0.280654605,0,7,2,1,FALSE,4607,436,1,1,FALSE,0,4607,0
3.077120383,0.128761745,0.324979161,0.2,6,17,7,FALSE,4608,134.5,10,7,FALSE,0,4608,96216677
3.562927497,0.010793363,0.280668074,0.1,6,8,4,FALSE,4609,57,4,3,FALSE,0,4609,5012042
3.386969904,0.35563501,0.295249154,0.060606061,6,23,12,FALSE,4604,41.25,11,11,FALSE,0,4604,165954059
3.281805746,0.260826176,0.304710296,0.311111111,6,20,10,FALSE,4605,72,10,10,FALSE,0,4605,133862031
3.415184679,0,0.292809934,0,7,2,1,FALSE,4612,795,1,1,FALSE,0,4612,0
4.796169631,2.32E-04,0.208499715,0.166666667,7,3,2,FALSE,4613,84.66666667,1,0,FALSE,0,4613,120312
3.546340629,0.014083376,0.281980809,0.333333333,6,7,4,FALSE,4614,196.5,3,3,FALSE,0,4614,10510004
3.286935705,0.026879963,0.304234731,0.25,6,9,4,FALSE,4616,145.8,5,4,FALSE,0,4616,17058172
4.069425445,0,0.245734936,0,7,2,1,FALSE,4617,46,1,1,FALSE,0,4617,0
3.598666211,0,0.277880732,1,7,4,2,FALSE,4558,162,2,2,FALSE,0,4558,0
4.473495212,0,0.223538856,0,7,2,1,FALSE,4619,7,1,1,FALSE,0,4619,0
4.903898769,0,0.203919381,0,8,2,1,FALSE,4620,2,1,1,FALSE,0,4620,0
4.105506156,0,0.243575326,1,7,3,2,FALSE,4621,32.5,1,1,FALSE,0,4621,0
3.926641587,0.132932631,0.254670557,0.4,7,11,6,FALSE,4618,18.16666667,5,5,FALSE,0,4618,52801561
3.656634747,0.012706815,0.273475496,0.4,7,11,6,FALSE,4622,93.5,5,5,FALSE,0,4622,10820070
3.553009576,0,0.281451535,0,7,2,1,FALSE,4623,293,1,1,FALSE,0,4623,0
2.934165527,6.613147186,0.340812402,0.108179012,6,142,72,FALSE,4611,58.88888889,70,61,FALSE,0,4611,3533215976
4.018296854,0,0.248861654,1,7,4,2,FALSE,4624,28,2,2,FALSE,0,4624,0
3.84627223,0.00974248,0.259991998,0,7,10,6,FALSE,4625,14.16666667,4,4,FALSE,0,4625,5767012
3.687072503,0,0.271217883,0,7,2,1,FALSE,4626,133,1,1,FALSE,0,4626,0
3.687072503,0,0.271217883,0,7,2,1,FALSE,4627,133,1,1,FALSE,0,4627,0
4.450068399,0,0.224715647,0,8,2,1,FALSE,4628,11,1,1,FALSE,0,4628,0
3.69870041,0,0.270365233,0,7,2,1,FALSE,4629,212,1,1,FALSE,0,4629,0
3.940663475,0.654031306,0.253764374,0,7,6,3,FALSE,4630,28.33333333,3,3,FALSE,0,4630,297325448
3.687072503,0,0.271217883,0,7,2,1,FALSE,4631,133,1,1,FALSE,0,4631,0
3.451094391,0.008533467,0.289763155,0.5,7,10,5,FALSE,4632,89.4,5,5,FALSE,0,4632,6028120
0,0,0,0,0,1,1,FALSE,4633,133,0,0,FALSE,0,4633,0
0,0,0,0,0,1,1,FALSE,4634,439,0,0,FALSE,0,4634,0
3.040697674,6.150295101,0.328871893,0.054798182,6,146,83,FALSE,4635,37.4137931,63,59,FALSE,0,4635,3549117774
0,0,0,0,0,2,2,FALSE,4636,162,0,0,FALSE,0,4636,0
3.478454172,0.004489652,0.287484023,0.2,7,7,4,FALSE,4637,59,3,2,FALSE,0,4637,4527694
3.003932969,0.717035739,0.332896909,0.198717949,6,25,13,FALSE,4562,136.3846154,12,12,FALSE,0,4562,323610015
3.794630643,0,0.26353026,0,7,2,1,FALSE,4639,40,1,1,FALSE,0,4639,0
3.415184679,0,0.292809934,0,7,2,1,FALSE,4640,795,1,1,FALSE,0,4640,0
3.245896033,0.016986015,0.30808134,0.333333333,7,6,3,FALSE,4641,297.3333333,3,3,FALSE,0,4641,4152657
3.179035568,0.048216353,0.314560809,0.4,6,9,4,FALSE,4642,205.8,5,4,FALSE,0,4642,51596519
3.840287278,0.001479408,0.260397186,0,7,4,2,FALSE,4643,49,2,2,FALSE,0,4643,1071446
3.345417237,0.038148882,0.298916377,0.333333333,7,7,4,FALSE,4461,249,3,3,FALSE,0,4461,33562216
3.360123119,0,0.297608142,1,7,3,1,FALSE,4644,416.5,2,1,FALSE,0,4644,0
3.01880985,1.362835258,0.331256372,0.241758242,6,25,13,FALSE,4645,161.3571429,12,11,FALSE,0,4645,616448091
3.990766074,1.348788182,0.250578456,0.238095238,7,12,6,FALSE,4646,67.85714286,6,5,FALSE,0,4646,439426583
3.69870041,0.071551009,0.270365233,0,7,3,2,FALSE,4647,107.5,1,1,FALSE,0,4647,52699584
3.33498632,0.097604242,0.299851305,0.142857143,6,10,6,FALSE,4638,101.4285714,4,3,FALSE,0,4638,61807724
2.905266758,5.522716726,0.344202472,0.122261346,6,136,69,FALSE,4649,58.79166667,67,64,FALSE,0,4649,3123659186
3.52753078,1.285225056,0.283484415,0.095238095,7,12,5,FALSE,4650,57.71428571,7,5,FALSE,0,4650,594485345
4.423392613,0.00196553,0.226070821,0,7,3,1,FALSE,4651,31.33333333,2,0,FALSE,0,4651,1262009
3.802667579,0,0.262973289,0,7,2,1,FALSE,4652,87,1,1,FALSE,0,4652,0
0,0,0,0,0,1,1,FALSE,4653,14,0,0,FALSE,0,4653,0
3.124829001,1.461322726,0.320017511,0.224039829,6,46,25,FALSE,4654,70.26315789,21,8,FALSE,0,4654,1070025415
4.124658003,0,0.242444343,0.5,7,3,2,FALSE,4655,40.5,1,1,FALSE,0,4655,0
4.124658003,0.00158555,0.242444343,0.166666667,7,4,3,FALSE,4656,27,1,1,FALSE,0,4656,1063349
4.105506156,0,0.243575326,0,7,2,1,FALSE,4657,27,1,1,FALSE,0,4657,0
4.535225718,0,0.220496192,0,7,2,1,FALSE,4658,2,1,1,FALSE,0,4658,0
3.515731874,0.425376251,0.284435798,0.090909091,7,16,7,FALSE,4659,65.91666667,9,4,FALSE,0,4659,214553739
4.990595075,0,0.200376906,0,8,2,1,FALSE,4660,7,1,1,FALSE,0,4660,0
3.129616963,0.372901152,0.31952792,0.237967914,6,38,21,FALSE,4661,75.55882353,17,4,FALSE,0,4661,658360606
4.990253078,0,0.200390638,0.75,8,7,4,FALSE,4662,112.75,3,3,FALSE,0,4662,0
4.990253078,0,0.200390638,0.75,8,7,4,FALSE,4663,112.75,3,3,FALSE,0,4663,0
4.990253078,0,0.200390638,0.75,8,7,4,FALSE,4664,112.75,3,3,FALSE,0,4664,0
3.472298222,0.005560805,0.287993696,0,6,4,2,FALSE,4665,263,2,2,FALSE,0,4665,7392745
3.130471956,0.297266424,0.319440651,0.265120968,6,35,21,FALSE,4666,79.96875,14,3,FALSE,0,4666,610604315
3.134233926,0.138523574,0.319057232,0.337701613,6,32,18,FALSE,4667,79.1875,14,0,FALSE,0,4667,386074572
3.133378933,0.180220738,0.319144292,0.26108871,6,33,16,FALSE,4668,79.5625,17,1,FALSE,0,4668,422799814
4.040526676,0,0.247492488,0,7,2,1,FALSE,4670,87,1,1,FALSE,0,4670,0
3.396887825,0.06133092,0.294387113,0.121052632,6,21,16,FALSE,4669,80.6,5,1,FALSE,0,4669,194555617
0,0,0,0,0,1,1,FALSE,4671,795,0,0,FALSE,0,4671,0
3.13372093,0.276082388,0.319109462,0.172307692,6,30,18,FALSE,4672,84.46153846,12,4,FALSE,0,4672,554327348
3.176812585,0.263087749,0.314780924,0.26344086,6,32,24,FALSE,4673,77.06451613,8,1,FALSE,0,4673,623833352
3.302838577,0.038977211,0.302769868,0.333333333,7,6,3,FALSE,4674,288,3,3,FALSE,0,4674,16438297
3.136798906,0.280827556,0.318796337,0.259852217,6,31,22,FALSE,4675,82.65517241,9,2,FALSE,0,4675,665780046
3.17373461,0.166492638,0.315086207,0.25,6,32,19,FALSE,4676,74.17241379,13,3,FALSE,0,4676,406144609
0,0,0,0.125,0,17,17,FALSE,4677,81.11764706,0,0,FALSE,0,4677,0
3.175102599,0.142221635,0.314950452,0.314039409,6,34,20,FALSE,4678,75.48275862,14,5,FALSE,0,4678,389584981
3.133207934,0.19991293,0.319161709,0.310752688,6,37,21,FALSE,4680,78.06451613,16,6,FALSE,0,4680,551758885
3.143980848,0.182586203,0.318068095,0.320689655,6,37,21,FALSE,4679,77.76666667,16,7,FALSE,0,4679,520407231
3.132865937,0.204069579,0.31919655,0.29233871,6,39,22,FALSE,4681,78.5625,17,7,FALSE,0,4681,556090890
3.132865937,0.197629828,0.31919655,0.311494253,6,37,20,FALSE,4682,66.16666667,17,7,FALSE,0,4682,549395170
3.14500684,0.617616169,0.317964332,0.317948718,6,44,33,FALSE,4683,65.3,11,4,FALSE,0,4683,815827689
3.399452804,0.050526177,0.29416499,0.311688312,6,23,20,FALSE,4684,77.72727273,3,1,FALSE,0,4684,172715730
4.164671683,0,0.240114966,0,7,2,1,FALSE,4685,29,1,1,FALSE,0,4685,0
3.130471956,0.209627091,0.319440651,0.294507576,6,38,25,FALSE,4686,77.3030303,13,5,FALSE,0,4686,531565274
4.040184679,0.662975951,0.247513438,0.066666667,7,8,6,FALSE,4687,94.83333333,2,2,FALSE,0,4687,288030712
3.159541724,0.300858316,0.316501597,0.252016129,6,34,23,FALSE,4688,74.84375,11,2,FALSE,0,4688,612331832
4.031805746,0,0.248027823,0,7,2,1,FALSE,4690,57,1,1,FALSE,0,4690,0
4.195793434,0,0.238333945,0,7,2,1,FALSE,4691,11,1,1,FALSE,0,4691,0
5.04001368,0,0.19841216,0,8,2,1,FALSE,4692,6,1,1,FALSE,0,4692,0
3.236149111,0.022395922,0.309009247,0.305555556,7,16,8,FALSE,4693,84.77777778,8,7,FALSE,0,4693,15845844
2.975547196,8.754486869,0.33607264,0.060867294,6,155,80,FALSE,4694,43.28409091,75,67,FALSE,0,4694,5244616924
3.910396717,0,0.255728529,0,7,2,1,FALSE,4695,52,1,1,FALSE,0,4695,0
4.09370725,0,0.24427736,0,7,2,1,FALSE,4696,11,1,1,FALSE,0,4696,0
3.486320109,0.008731355,0.286835393,0.333333333,6,6,3,FALSE,4697,153.6666667,3,3,FALSE,0,4697,4011361
3.277188782,0.128067685,0.305139577,0.2,6,18,10,FALSE,4698,82.18181818,8,7,FALSE,0,4698,79782931
3.574555404,6.70E-04,0.279755071,0.666666667,7,6,3,FALSE,4699,103,3,3,FALSE,0,4699,777390
4.35379617,0,0.229684616,0,8,2,1,FALSE,4700,20,1,1,FALSE,0,4700,0
3.399110807,0.069007583,0.294194587,0.134210526,6,21,17,FALSE,4701,84.1,4,1,FALSE,0,4701,183916630
0,0,0,1,0,2,2,FALSE,4702,38,0,0,FALSE,0,4702,0
3.653556772,9.85E-04,0.273705888,0,6,4,2,FALSE,4703,118,2,2,FALSE,0,4703,856786
0,0,0,0,0,1,1,FALSE,4704,40,0,0,FALSE,0,4704,0
0,0,0,0,0,1,1,FALSE,4705,14,0,0,FALSE,0,4705,0
0,0,0,0,0,2,2,FALSE,4706,65,0,0,FALSE,0,4706,0
3.277188782,0.180340431,0.305139577,0.31031746,7,36,33,FALSE,4707,69,3,0,FALSE,0,4707,252036628
4.24880301,0,0.235360406,1,7,3,2,FALSE,3425,410.5,1,1,FALSE,0,3425,0
3.195109439,0.028229168,0.312978325,0.555555556,6,16,8,FALSE,4708,165.7,8,6,FALSE,0,4708,34366270
3.055232558,0.30886576,0.327307326,0.295454545,6,24,12,FALSE,4709,147,12,12,FALSE,0,4709,437754150
3.682797538,0,0.271532711,1,7,3,1,FALSE,4728,110.5,2,1,FALSE,0,4728,0
3.466142271,0.133007564,0.28850518,0.153846154,7,15,7,FALSE,4729,63.30769231,8,2,FALSE,0,4729,81287765
4.180232558,0,0.23922114,0,8,2,1,FALSE,4730,13,1,1,FALSE,0,4730,0
3.679890561,0.004655344,0.271747212,0.166666667,7,7,4,FALSE,4731,65.75,3,3,FALSE,0,4731,2859458
3.293433653,0.193154264,0.303634476,0.109090909,6,18,10,FALSE,4732,91.54545455,8,7,FALSE,0,4732,118501307
3.454172367,8.23E-04,0.28950495,0.666666667,6,6,3,FALSE,4610,109.6666667,3,3,FALSE,0,4610,766536
4.290184679,0,0.233090199,0,8,2,1,FALSE,4689,20,1,1,FALSE,0,4689,0
3.20622435,0.095997181,0.311893333,0.5,6,6,3,FALSE,4516,335.3333333,3,3,FALSE,0,4516,90527940
3.396887825,0.075329352,0.294387113,0.36344086,6,33,29,FALSE,4733,61.19354839,4,2,FALSE,0,4733,189176847
3.903898769,0,0.256154183,0,7,2,1,FALSE,4734,38,1,1,FALSE,0,4734,0
4.091826265,0.029393946,0.244389653,0.15,7,8,5,FALSE,4735,59.8,3,3,FALSE,0,4735,9149562
4.130813953,2.03E-04,0.24208304,0,7,3,2,FALSE,4736,16,1,1,FALSE,0,4736,98069
0,0,0,0,0,1,1,FALSE,4737,43,0,0,FALSE,0,4737,0
0,0,0,0,0,1,1,FALSE,4738,43,0,0,FALSE,0,4738,0
0,0,0,0.2,0,6,6,FALSE,4739,97.66666667,0,0,FALSE,0,4739,0
1,0,1,0.666666667,1,4,3,FALSE,4741,292.6666667,1,1,FALSE,0,4741,0
1,0,1,0.666666667,1,4,3,FALSE,4742,292.6666667,1,1,FALSE,0,4742,0
3.413987688,0.164354193,0.292912597,0.158088235,6,19,16,FALSE,4743,86.58823529,3,2,FALSE,0,4743,311564348
3.414500684,0.098194329,0.29286859,0.105263158,6,21,19,FALSE,4744,98.45,2,1,FALSE,0,4744,181362444
3.536080711,0.011103737,0.282798975,0,7,9,4,FALSE,4573,68,5,4,FALSE,0,4573,7621083
3.581053352,0.83192441,0.279247445,0.163636364,6,17,11,FALSE,4746,108.5454545,6,6,FALSE,0,4746,588565567
3.536593707,0.00371931,0.282757954,0.666666667,7,6,3,FALSE,4740,77,3,3,FALSE,0,4740,5403418
3.540526676,0.024983766,0.282443854,0.133333333,6,9,4,FALSE,4745,134.3333333,5,3,FALSE,0,4745,22032510
0,0,0,0.016483516,0,14,14,FALSE,4747,68,0,0,FALSE,0,4747,0
3.799760602,0.011899159,0.263174475,0.107142857,7,8,7,FALSE,4748,58.25,1,0,FALSE,0,4748,7949786
4.940492476,0,0.202408971,0,8,2,1,FALSE,4749,3,1,1,FALSE,0,4749,0
4.580882353,0,0.218298555,0,7,2,1,FALSE,4750,11,1,1,FALSE,0,4750,0
4.176641587,5.31E-04,0.239426817,0.095238095,7,8,4,FALSE,4751,24.71428571,4,1,FALSE,0,4751,127389
4.024110807,0,0.248502103,0,7,2,1,FALSE,4752,35,1,1,FALSE,0,4752,0
3.704685363,1.180084002,0.269928456,0.222222222,7,16,10,FALSE,4753,48.2,6,6,FALSE,0,4753,458543357
3.879445964,0,0.257768766,0,7,2,1,FALSE,4754,32,1,1,FALSE,0,4754,0
3.534541724,0,0.282922109,1,7,4,2,FALSE,4755,145.5,2,2,FALSE,0,4755,0
4.254445964,0.420176132,0.235048232,0.15,7,9,5,FALSE,4756,94.4,4,4,FALSE,0,4756,413392022
3.596443228,0,0.278052491,0,7,2,1,FALSE,4757,108,1,1,FALSE,0,4757,0
3.945109439,0.00211863,0.253478393,0.166666667,7,4,1,FALSE,4758,50,3,1,FALSE,0,4758,1499038
3.513508892,0.001493448,0.284615759,0.333333333,7,5,2,FALSE,4759,110.6666667,3,2,FALSE,0,4759,2104971
3.762995896,0,0.265745706,1,7,3,1,FALSE,4760,61.5,2,1,FALSE,0,4760,0
3.860465116,0.002148389,0.259036145,0,7,6,3,FALSE,4761,43.33333333,3,3,FALSE,0,4761,1436364
